balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,installments_purchases_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
2972.091,1.0,370.4,235.4,135.0,5078.251,0.333,0.25,0.25,0.667,17.0,6.0,8500.0,3078.1,756.142,0.0,12.0
4252.505,1.0,2172.77,1491.73,681.04,0.0,1.0,1.0,1.0,0.0,0.0,45.0,11000.0,1425.672,1217.875,0.0,12.0
3007.094,1.0,0.0,0.0,0.0,2374.347,0.0,0.0,0.0,0.75,31.0,0.0,3500.0,878.603,734.586,0.0,12.0
2300.826,0.875,522.06,0.0,522.06,2809.026,0.875,0.0,0.75,0.125,1.0,7.0,3000.0,469.928,1711.018,0.0,8.0
927.984,1.0,1321.52,1321.52,0.0,0.0,0.25,0.25,0.0,0.0,0.0,15.0,4500.0,527.95,264.03,0.0,12.0
94.28,1.0,846.06,312.4,533.66,0.0,1.0,0.167,0.917,0.0,0.0,21.0,9000.0,922.715,171.596,0.75,12.0
5335.303,1.0,0.0,0.0,0.0,468.959,0.0,0.0,0.0,0.167,2.0,0.0,6000.0,1350.319,1249.937,0.0,12.0
289.53,0.273,110.0,110.0,0.0,1134.892,0.083,0.083,0.0,0.167,7.0,1.0,1200.0,697.009,1117.265,0.0,12.0
843.357,1.0,45.0,45.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,2000.0,304.409,312.893,0.0,12.0
644.934,0.833,7.26,0.0,7.26,966.749,0.167,0.0,0.167,0.167,1.0,1.0,1500.0,431.732,92.246,0.0,6.0
223.82,0.8,1176.72,869.81,306.91,98.22,0.7,0.5,0.5,0.3,4.0,31.0,300.0,1074.229,395.334,0.0,10.0
474.452,0.545,0.0,0.0,0.0,1016.334,0.0,0.0,0.0,0.25,8.0,0.0,1200.0,414.218,310.343,0.0,12.0
157.668,0.857,1263.51,87.0,1176.51,0.0,0.714,0.143,0.429,0.0,0.0,8.0,10000.0,1458.714,101.798,1.0,7.0
444.842,1.0,218.59,218.59,0.0,0.0,0.083,0.083,0.0,0.0,0.0,4.0,500.0,223.771,226.77,0.0,12.0
5493.904,1.0,229.0,0.0,229.0,970.591,0.417,0.0,0.333,0.333,4.0,6.0,6000.0,2110.557,1895.026,0.0,12.0
5.017,0.909,284.13,0.0,284.13,0.0,0.917,0.0,0.917,0.0,0.0,11.0,4000.0,274.73,4.391,0.0,12.0
2739.837,0.909,0.0,0.0,0.0,2970.289,0.0,0.0,0.0,0.364,5.0,0.0,3000.0,3418.068,1384.883,0.0,11.0
7395.888,1.0,0.0,0.0,0.0,4507.523,0.0,0.0,0.0,1.0,31.0,0.0,8500.0,2902.821,2869.727,0.0,12.0
0.0,0.0,300.0,0.0,300.0,0.0,0.083,0.0,0.083,0.0,0.0,1.0,4000.0,5228.819,81.403,0.0,12.0
4338.559,1.0,5677.76,1640.55,4037.21,0.0,1.0,0.083,1.0,0.0,0.0,34.0,5500.0,1897.438,1479.16,0.0,12.0
162.267,1.0,907.99,907.99,0.0,339.493,1.0,1.0,0.0,0.167,2.0,8.0,1120.0,1223.618,75.32,1.0,6.0
1907.779,1.0,2074.08,0.0,2074.08,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1500.0,1796.605,4816.916,0.0,12.0
3.365,0.273,582.94,0.0,582.94,0.0,0.417,0.0,0.417,0.0,0.0,5.0,2000.0,28.014,14.846,0.0,12.0
134.142,0.909,1729.67,1729.67,0.0,0.0,0.667,0.667,0.0,0.0,0.0,11.0,1200.0,1735.981,127.463,0.333,12.0
198.314,0.909,487.61,487.61,0.0,0.0,0.167,0.167,0.0,0.0,0.0,8.0,3000.0,90.172,198.0,0.0,12.0
2330.223,1.0,1320.0,0.0,1320.0,14926.791,0.429,0.0,0.286,0.571,10.0,3.0,10000.0,8157.666,283.362,0.2,7.0
16.024,1.0,207.28,0.0,207.28,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,173.073,127.144,0.714,8.0
417.842,1.0,311.86,0.0,311.86,0.0,0.5,0.0,0.417,0.0,0.0,7.0,3000.0,802.938,223.716,0.0,12.0
56.215,1.0,402.13,0.0,402.13,0.0,1.0,0.0,1.0,0.0,0.0,40.0,1000.0,297.931,170.678,0.667,12.0
10.811,0.455,85.5,0.0,85.5,0.0,0.25,0.0,0.167,0.0,0.0,3.0,1500.0,245.987,132.933,1.0,12.0
745.369,1.0,153.89,0.0,153.89,0.0,0.917,0.0,0.917,0.0,0.0,11.0,1700.0,500.11,191.01,0.0,12.0
109.417,1.0,1219.85,878.7,341.15,172.656,1.0,1.0,0.75,0.083,2.0,23.0,5000.0,2250.036,180.606,0.5,12.0
3677.471,1.0,1.0,1.0,0.0,859.298,0.083,0.083,0.0,0.083,2.0,1.0,7000.0,944.992,947.692,0.0,12.0
676.221,1.0,125.0,0.0,125.0,0.0,0.455,0.0,0.455,0.0,0.0,5.0,1000.0,340.889,204.475,0.0,11.0
6537.852,0.909,2598.51,2422.55,175.96,0.0,0.273,0.091,0.273,0.0,0.0,26.0,16000.0,2209.41,1385.562,0.0,11.0
20.62,0.818,169.66,0.0,169.66,0.0,0.75,0.0,0.667,0.0,0.0,9.0,1000.0,192.186,145.812,1.0,12.0
2088.285,1.0,0.0,0.0,0.0,1110.062,0.0,0.0,0.0,0.167,2.0,0.0,6000.0,476.667,567.623,0.0,12.0
1925.095,1.0,5189.51,3609.24,1580.27,0.0,1.0,1.0,0.833,0.0,0.0,102.0,7500.0,5851.064,492.876,0.0,12.0
606.323,1.0,299.9,299.9,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,4200.0,502.642,204.448,0.0,12.0
16.428,0.909,441.5,124.7,316.8,0.0,1.0,0.167,0.917,0.0,0.0,14.0,1000.0,482.548,91.329,0.333,12.0
332.888,1.0,419.56,74.0,345.56,0.0,1.0,0.25,0.917,0.0,0.0,26.0,3000.0,473.166,193.268,0.0,12.0
11.567,0.455,116.97,0.0,116.97,0.0,0.25,0.0,0.25,0.0,0.0,6.0,2500.0,387.714,140.215,0.333,12.0
1777.44,1.0,78.47,0.0,78.47,332.138,0.5,0.0,0.417,0.083,2.0,7.0,8500.0,3799.466,499.537,0.0,12.0
1943.039,1.0,0.0,0.0,0.0,399.746,0.0,0.0,0.0,0.167,4.0,0.0,2000.0,748.233,1155.325,0.0,12.0
348.342,0.909,11878.25,7958.96,3919.29,0.0,1.0,1.0,0.417,0.0,0.0,103.0,6000.0,11845.841,156.684,0.6,12.0
364.399,1.0,1087.66,561.06,526.6,0.0,0.917,0.583,0.833,0.0,0.0,22.0,3000.0,763.739,189.954,0.0,12.0
98.937,1.0,676.31,601.31,75.0,0.0,0.833,0.75,0.083,0.0,0.0,17.0,1050.0,668.102,182.798,0.0,12.0
1923.696,0.727,527.6,0.0,527.6,5326.343,0.25,0.0,0.25,0.417,48.0,25.0,5000.0,2999.461,1008.777,0.0,12.0
1343.2,1.0,848.53,0.0,848.53,0.0,0.667,0.0,0.667,0.0,0.0,14.0,5500.0,817.669,333.092,0.0,12.0
401.823,1.0,518.23,116.23,402.0,0.0,0.5,0.167,0.333,0.0,0.0,8.0,1700.0,160.689,190.313,0.0,12.0
3294.951,1.0,2923.07,2762.0,161.07,3801.851,1.0,0.917,0.583,0.167,2.0,35.0,13000.0,6320.791,1002.947,0.0,12.0
4.925,0.273,65.97,0.0,65.97,0.0,0.25,0.0,0.167,0.0,0.0,3.0,4000.0,178.11,174.505,1.0,12.0
25.897,1.0,299.65,299.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,9000.0,261.779,163.208,0.818,12.0
5118.493,1.0,3848.92,3247.26,601.66,8383.293,0.917,0.583,0.667,0.25,27.0,70.0,12000.0,1450.987,1246.026,0.0,12.0
183.286,1.0,23.75,23.75,0.0,64.006,0.083,0.083,0.0,0.083,2.0,1.0,500.0,584.679,139.651,0.083,12.0
82.903,0.727,430.43,0.0,430.43,0.0,0.5,0.0,0.417,0.0,0.0,10.0,2500.0,315.075,87.825,0.083,12.0
455.471,1.0,389.7,44.7,345.0,276.902,1.0,0.083,0.917,0.083,4.0,14.0,1000.0,48.594,3644.171,0.091,12.0
921.693,1.0,2137.93,419.96,1717.97,0.0,0.75,0.167,0.75,0.0,0.0,26.0,7500.0,1655.891,251.138,0.083,12.0
2689.04,1.0,0.0,0.0,0.0,2928.671,0.0,0.0,0.0,0.083,2.0,0.0,9000.0,854.432,681.959,0.0,12.0
202.997,1.0,2338.83,2338.83,0.0,1959.553,0.917,0.917,0.0,0.167,2.0,42.0,7500.0,6545.078,223.469,0.667,12.0
5082.971,1.0,1893.89,1543.89,350.0,970.709,1.0,1.0,0.417,0.083,1.0,27.0,9500.0,1607.022,1480.266,0.0,12.0
598.423,1.0,5835.57,3974.7,1860.87,0.0,1.0,0.833,0.75,0.0,0.0,53.0,9000.0,6083.427,204.764,0.917,12.0
135.119,1.0,222.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1700.0,147.646,169.333,0.0,12.0
327.508,0.875,2477.68,1419.31,1058.37,0.0,0.875,0.875,0.75,0.0,0.0,42.0,2000.0,1724.519,129.618,0.833,8.0
32.712,0.455,350.0,0.0,350.0,0.0,0.417,0.0,0.333,0.0,0.0,6.0,3000.0,421.815,178.407,1.0,12.0
189.121,0.909,1051.1,0.0,1051.1,0.0,0.833,0.0,0.833,0.0,0.0,13.0,3000.0,1301.156,168.227,0.375,12.0
1604.477,0.8,2619.7,2619.7,0.0,3041.406,0.6,0.6,0.0,0.3,3.0,10.0,6000.0,2045.152,330.429,0.143,10.0
987.853,1.0,2599.42,1967.62,631.8,0.0,1.0,0.833,0.75,0.0,0.0,35.0,1800.0,2146.181,239.996,0.083,12.0
862.754,1.0,1282.38,0.0,1282.38,0.0,0.917,0.0,0.833,0.0,0.0,11.0,11500.0,930.179,179.698,0.0,12.0
2487.423,1.0,113.25,0.0,113.25,512.57,0.417,0.0,0.417,0.083,3.0,5.0,2500.0,600.106,1033.145,0.0,12.0
1839.927,1.0,487.75,0.0,487.75,266.615,0.5,0.0,0.417,0.083,1.0,9.0,3500.0,791.115,385.482,0.0,12.0
21.328,0.545,512.35,0.0,512.35,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2000.0,716.297,99.218,0.545,12.0
3790.915,1.0,2655.68,1607.63,1048.05,6263.884,0.833,0.333,1.0,0.5,11.0,111.0,8300.0,6173.165,1192.463,0.083,12.0
110.409,0.727,992.88,992.88,0.0,0.0,0.417,0.417,0.0,0.0,0.0,12.0,4500.0,791.103,148.538,0.0,12.0
26.621,0.364,426.83,426.83,0.0,0.0,0.417,0.417,0.0,0.0,0.0,5.0,6000.0,195.491,88.385,0.0,12.0
435.697,1.0,0.0,0.0,0.0,460.285,0.0,0.0,0.0,0.286,4.0,0.0,500.0,70.419,153.994,0.0,7.0
2054.983,1.0,1058.58,0.0,1058.58,0.0,1.0,0.0,1.0,0.0,0.0,16.0,6000.0,461.981,439.448,0.0,12.0
11167.234,1.0,150.64,150.64,0.0,8362.154,0.083,0.083,0.0,0.5,14.0,1.0,17000.0,2606.059,2894.077,0.0,12.0
1384.009,1.0,0.0,0.0,0.0,102.319,0.0,0.0,0.0,0.167,1.0,0.0,1500.0,183.351,212.447,0.0,6.0
1735.137,1.0,1879.92,1879.92,0.0,934.051,0.455,0.455,0.0,0.273,3.0,8.0,4000.0,3986.076,429.539,0.091,11.0
168.517,0.667,364.8,364.8,0.0,0.0,0.333,0.333,0.0,0.0,0.0,4.0,500.0,102.84,121.75,0.0,9.0
971.682,1.0,133.31,0.0,133.31,148.475,0.583,0.0,0.583,0.167,2.0,1.0,1000.0,496.155,716.224,0.0,12.0
6069.721,1.0,0.0,0.0,0.0,3189.058,0.0,0.0,0.0,0.167,2.0,0.0,12000.0,3357.944,1437.438,0.0,12.0
16.976,0.455,424.99,0.0,424.99,0.0,0.583,0.0,0.5,0.0,0.0,7.0,5000.0,603.396,77.553,0.5,12.0
1594.994,0.875,667.0,569.0,98.0,1880.647,0.875,0.125,0.75,0.5,5.0,8.0,2500.0,248.746,455.028,0.0,8.0
5193.415,1.0,3584.8,2204.52,1380.28,0.0,1.0,1.0,1.0,0.0,0.0,52.0,15500.0,1734.349,1322.869,0.0,12.0
2926.921,1.0,1823.5,1686.0,137.5,236.899,1.0,0.75,0.75,0.167,2.0,23.0,7100.0,792.598,1003.87,0.0,12.0
267.884,0.455,129.0,129.0,0.0,2496.788,0.083,0.083,0.0,0.25,3.0,1.0,12000.0,1974.294,72.93,0.091,12.0
1586.128,1.0,185.0,185.0,0.0,412.306,0.083,0.083,0.0,0.25,3.0,2.0,2500.0,547.767,389.22,0.0,12.0
864.411,0.9,0.0,0.0,0.0,1914.753,0.0,0.0,0.0,0.1,1.0,0.0,2500.0,2290.455,178.028,0.143,10.0
2263.795,0.875,320.0,320.0,0.0,4510.238,0.5,0.5,0.0,0.875,15.0,5.0,10000.0,5215.483,502.889,0.0,8.0
4486.637,1.0,1712.75,1712.75,0.0,13665.032,0.25,0.25,0.0,0.75,15.0,4.0,9500.0,10105.487,1154.03,0.0,12.0
48.521,1.0,514.97,514.97,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,5500.0,380.614,208.568,0.25,12.0
912.877,1.0,4337.19,2910.63,1426.56,898.684,1.0,0.917,1.0,0.25,7.0,80.0,2500.0,4100.814,259.448,0.083,12.0
364.726,0.9,0.0,0.0,0.0,555.037,0.0,0.0,0.0,0.4,4.0,0.0,500.0,218.664,153.741,0.0,10.0
1087.427,0.636,0.0,0.0,0.0,1916.6,0.0,0.0,0.0,0.083,1.0,0.0,3000.0,341.431,623.084,0.0,12.0
4210.323,1.0,1210.31,139.02,1071.29,1817.322,1.0,1.0,1.0,0.167,2.0,52.0,7500.0,8138.429,1070.027,0.083,12.0
868.331,1.0,1167.15,864.28,302.87,748.152,1.0,0.25,1.0,0.25,4.0,26.0,3000.0,704.323,240.061,0.083,12.0
577.302,1.0,3702.79,2940.9,761.89,202.414,1.0,1.0,1.0,0.167,2.0,35.0,5000.0,4168.727,183.735,0.167,12.0
1017.087,1.0,0.0,0.0,0.0,1046.611,0.0,0.0,0.0,0.167,3.0,0.0,3500.0,2937.01,309.462,0.083,12.0
969.294,1.0,0.0,0.0,0.0,340.25,0.0,0.0,0.0,0.083,1.0,0.0,1200.0,591.854,204.677,0.0,12.0
80.179,1.0,1200.0,0.0,1200.0,0.0,1.0,0.0,0.917,0.0,0.0,12.0,1200.0,1037.627,165.88,1.0,12.0
1154.242,1.0,102.0,102.0,0.0,98.318,0.167,0.167,0.0,0.167,2.0,2.0,1200.0,312.44,754.478,0.0,12.0
3681.032,1.0,1922.39,1376.54,545.85,0.0,0.583,0.583,0.333,0.0,0.0,29.0,10000.0,873.635,1032.719,0.0,12.0
229.914,1.0,2406.77,1955.67,451.1,0.0,1.0,1.0,0.5,0.0,0.0,35.0,10000.0,2239.201,194.726,1.0,12.0
1369.97,1.0,1770.0,1770.0,0.0,460.484,0.167,0.167,0.0,0.083,1.0,2.0,1800.0,1692.525,365.783,0.0,12.0
1029.101,1.0,49.1,0.0,49.1,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,59.925,8269.956,0.0,12.0
9962.07,1.0,7465.91,6075.62,1390.29,0.0,1.0,0.833,0.667,0.0,0.0,57.0,18500.0,2403.16,2207.069,0.0,12.0
16.341,0.667,207.54,0.0,207.54,0.0,1.0,0.0,0.833,0.0,0.0,6.0,1000.0,126.617,27.446,0.2,6.0
1368.906,1.0,0.0,0.0,0.0,5809.803,0.0,0.0,0.0,0.167,8.0,0.0,6000.0,322.581,419.06,0.0,12.0
131.459,1.0,705.84,0.0,705.84,0.0,0.917,0.0,0.917,0.0,0.0,11.0,13500.0,669.589,208.164,0.455,12.0
231.983,0.571,0.0,0.0,0.0,1434.139,0.0,0.0,0.0,0.143,1.0,0.0,1500.0,2456.798,85.272,0.5,7.0
5220.637,1.0,2911.02,1647.3,1263.72,1992.387,1.0,0.833,1.0,0.167,4.0,85.0,6000.0,2044.048,1313.548,0.0,12.0
2130.05,1.0,1044.2,835.96,208.24,0.0,1.0,0.7,0.7,0.0,0.0,26.0,6000.0,597.906,422.544,0.0,10.0
874.204,1.0,232.8,232.8,0.0,331.576,0.25,0.25,0.0,0.083,1.0,5.0,3000.0,1473.641,328.114,0.083,12.0
1168.007,1.0,539.0,39.0,500.0,0.0,0.545,0.091,0.455,0.0,0.0,6.0,8500.0,946.106,255.865,0.0,11.0
812.934,1.0,50.0,50.0,0.0,2185.501,0.143,0.143,0.0,1.0,16.0,1.0,3000.0,726.684,127.844,0.0,7.0
41.55,0.455,421.6,312.85,108.75,0.0,0.333,0.167,0.167,0.0,0.0,5.0,1000.0,303.472,290.219,0.0,12.0
1096.228,1.0,313.38,313.38,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,5000.0,502.501,303.909,0.0,12.0
1522.681,1.0,0.0,0.0,0.0,272.151,0.0,0.0,0.0,0.083,3.0,0.0,6500.0,592.12,374.843,0.0,12.0
45.161,0.727,0.0,0.0,0.0,79.461,0.0,0.0,0.0,0.083,1.0,0.0,6500.0,486.597,89.975,0.0,12.0
803.053,1.0,19.75,19.75,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,2000.0,402.155,322.395,0.0,12.0
2017.314,1.0,4311.85,1259.88,3051.97,0.0,1.0,0.667,1.0,0.0,0.0,121.0,12000.0,5430.634,477.257,0.0,12.0
3168.903,0.857,0.0,0.0,0.0,3854.441,0.0,0.0,0.0,0.286,6.0,0.0,4200.0,390.289,935.431,0.0,7.0
64.678,1.0,363.71,363.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6000.0,343.105,171.001,0.083,12.0
1998.156,1.0,348.0,348.0,0.0,1940.358,0.083,0.083,0.0,0.083,1.0,1.0,9000.0,2893.195,419.017,0.0,12.0
1585.807,1.0,0.0,0.0,0.0,274.384,0.0,0.0,0.0,0.083,1.0,0.0,2000.0,566.302,351.845,0.0,12.0
5842.231,1.0,452.59,241.53,211.06,786.621,0.917,0.417,0.917,0.25,5.0,22.0,7500.0,4431.49,2071.433,0.0,12.0
7834.073,1.0,239.58,0.0,239.58,5160.785,0.083,0.0,0.083,0.333,5.0,2.0,12000.0,8848.956,2295.921,0.0,12.0
1359.528,1.0,92.1,0.0,92.1,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,487.053,495.318,0.0,12.0
276.933,0.455,0.0,0.0,0.0,936.595,0.0,0.0,0.0,0.083,2.0,0.0,1000.0,247.915,152.028,0.0,12.0
1039.88,0.818,93.24,0.0,93.24,5465.142,1.0,0.0,0.917,0.417,5.0,12.0,5000.0,5293.609,290.48,0.091,12.0
3164.715,1.0,839.65,815.65,24.0,96.764,0.5,0.417,0.083,0.083,1.0,7.0,4000.0,740.325,1010.533,0.0,12.0
35.772,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,404.19,151.005,1.0,12.0
1066.884,1.0,0.0,0.0,0.0,215.633,0.0,0.0,0.0,0.25,6.0,0.0,1200.0,222.801,263.186,0.0,12.0
772.339,1.0,198.39,0.0,198.39,0.0,0.636,0.0,0.636,0.0,0.0,7.0,1000.0,63.876,2928.101,0.0,11.0
1818.965,1.0,1436.41,1300.09,136.32,0.0,1.0,0.583,1.0,0.0,0.0,23.0,6500.0,594.214,438.286,0.0,12.0
15.814,0.636,120.88,0.0,120.88,0.0,0.417,0.0,0.417,0.0,0.0,5.0,5000.0,258.872,128.946,0.5,12.0
385.763,1.0,232.93,232.93,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.0,2500.0,989.739,152.762,0.083,12.0
2953.213,0.545,320.48,188.0,132.48,261.393,0.833,0.167,0.667,0.083,1.0,11.0,10000.0,8972.867,718.598,0.0,12.0
846.381,1.0,8397.44,6812.04,1585.4,0.0,1.0,1.0,1.0,0.0,0.0,118.0,10000.0,8067.501,202.619,1.0,12.0
306.877,1.0,3877.85,2183.56,1694.29,0.0,0.917,0.667,0.75,0.0,0.0,29.0,12500.0,3639.443,205.025,1.0,12.0
7985.622,1.0,123.24,123.24,0.0,7949.596,0.167,0.167,0.0,0.667,32.0,2.0,14500.0,9438.18,1961.413,0.0,12.0
1602.425,1.0,0.0,0.0,0.0,1770.282,0.0,0.0,0.0,0.583,17.0,0.0,2500.0,1434.567,597.461,0.0,12.0
19.992,0.875,144.0,0.0,144.0,0.0,0.75,0.0,0.625,0.0,0.0,6.0,1500.0,173.881,96.495,0.8,8.0
1297.154,1.0,839.14,419.88,419.26,0.0,0.833,0.333,0.667,0.0,0.0,16.0,6000.0,362.338,295.297,0.0,12.0
129.315,1.0,94.5,0.0,94.5,0.0,0.583,0.0,0.583,0.0,0.0,7.0,1500.0,132.946,849.068,0.0,12.0
1224.514,1.0,529.34,186.03,343.31,1108.667,0.833,0.167,0.583,0.25,6.0,17.0,1200.0,467.463,856.601,0.0,12.0
8.591,0.636,125.0,0.0,125.0,0.0,0.5,0.0,0.417,0.0,0.0,6.0,3000.0,194.532,118.371,0.8,12.0
1500.811,1.0,2340.87,1975.55,365.32,0.0,0.917,0.833,0.5,0.0,0.0,31.0,5500.0,348.741,431.266,0.0,12.0
57.409,1.0,338.5,338.5,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,7000.0,354.357,199.273,0.125,12.0
949.26,1.0,0.0,0.0,0.0,59.808,0.0,0.0,0.0,0.167,2.0,0.0,1000.0,169.265,247.985,0.0,12.0
8.048,0.273,55.5,0.0,55.5,0.0,0.167,0.0,0.167,0.0,0.0,2.0,1200.0,318.844,126.009,0.0,12.0
801.689,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,484.79,224.452,0.0,12.0
19.573,0.909,310.25,310.25,0.0,0.0,0.833,0.833,0.0,0.0,0.0,13.0,5500.0,322.934,80.006,0.7,12.0
213.434,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0.0,14.0,1200.0,233.334,119.288,0.0,8.0
543.22,0.833,0.0,0.0,0.0,1497.189,0.0,0.0,0.0,0.833,8.0,0.0,3000.0,407.344,99.15,0.25,6.0
9.997,0.455,87.94,0.0,87.94,0.0,0.417,0.0,0.417,0.0,0.0,5.0,1000.0,214.442,122.225,0.2,12.0
343.966,1.0,3927.12,0.0,3927.12,0.0,1.0,0.0,1.0,0.0,0.0,34.0,5500.0,3626.983,198.455,0.333,12.0
1459.853,1.0,1365.0,1365.0,0.0,363.867,0.091,0.091,0.0,0.091,1.0,3.0,1800.0,1751.977,844.975,0.0,11.0
3695.634,1.0,0.0,0.0,0.0,2438.708,0.0,0.0,0.0,0.417,8.0,0.0,4000.0,973.155,1525.998,0.0,12.0
275.24,0.909,0.0,0.0,0.0,610.089,0.0,0.0,0.0,0.25,5.0,0.0,700.0,1186.238,189.618,0.091,12.0
116.627,1.0,533.99,178.8,355.19,0.0,0.917,0.5,0.667,0.0,0.0,32.0,4000.0,606.891,169.515,0.0,12.0
912.913,0.857,0.0,0.0,0.0,1563.921,0.0,0.0,0.0,0.286,9.0,0.0,1500.0,212.085,331.487,0.0,7.0
5363.715,1.0,118.41,118.41,0.0,4344.906,0.083,0.083,0.0,0.333,6.0,1.0,7000.0,1965.923,1870.761,0.0,12.0
599.045,1.0,6528.65,4859.87,1668.78,0.0,1.0,1.0,1.0,0.0,0.0,113.0,12000.0,5779.08,176.295,1.0,12.0
666.247,1.0,511.34,103.0,408.34,100.749,0.833,0.083,0.833,0.167,4.0,12.0,700.0,1145.871,768.267,0.0,12.0
525.143,0.571,0.0,0.0,0.0,1019.874,0.0,0.0,0.0,0.143,4.0,0.0,1200.0,200.106,130.914,0.0,7.0
56.138,1.0,555.1,112.0,443.1,0.0,0.917,0.083,0.917,0.0,0.0,39.0,2700.0,527.817,165.123,0.583,12.0
7474.409,1.0,0.0,0.0,0.0,10187.523,0.0,0.0,0.0,0.6,11.0,0.0,10000.0,2021.908,1918.556,0.0,10.0
396.377,1.0,286.74,52.49,234.25,0.0,0.75,0.083,0.667,0.0,0.0,15.0,1000.0,232.783,187.566,0.0,12.0
884.164,1.0,823.52,0.0,823.52,0.0,1.0,0.0,1.0,0.0,0.0,56.0,1500.0,416.87,294.032,0.0,12.0
117.778,0.727,853.3,853.3,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2000.0,851.922,73.601,0.0,12.0
28.939,1.0,88.89,88.89,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,1500.0,167.409,150.086,0.0,12.0
237.861,1.0,569.02,246.89,322.13,1431.674,0.5,0.083,0.417,0.083,3.0,6.0,3200.0,589.359,186.595,0.083,12.0
87.887,1.0,1282.73,0.0,1282.73,0.0,0.917,0.0,0.917,0.0,0.0,11.0,3500.0,1347.513,177.103,0.818,12.0
869.328,0.75,0.0,0.0,0.0,1153.925,0.0,0.0,0.0,0.125,3.0,0.0,1200.0,150.755,337.987,0.0,8.0
98.678,0.818,540.0,540.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,9.0,1700.0,364.534,169.37,0.125,12.0
21.881,1.0,123.48,0.0,123.48,0.0,1.0,0.0,0.833,0.0,0.0,6.0,1500.0,87.868,88.188,0.5,6.0
3771.944,1.0,786.92,299.21,487.71,961.0,0.333,0.083,0.25,0.083,2.0,11.0,4500.0,1857.229,1430.199,0.0,12.0
1055.833,1.0,351.54,61.54,290.0,0.0,1.0,0.083,0.917,0.0,0.0,13.0,3000.0,585.023,251.54,0.0,12.0
2872.799,1.0,27.16,0.0,27.16,2692.777,0.083,0.0,0.083,0.417,15.0,1.0,5000.0,507.241,1102.034,0.0,12.0
180.315,1.0,1642.26,446.32,1195.94,47.031,1.0,0.25,0.833,0.083,1.0,24.0,7000.0,1609.273,177.262,0.917,12.0
62.596,1.0,475.0,0.0,475.0,0.0,1.0,0.0,0.917,0.0,0.0,12.0,1500.0,408.132,170.452,0.9,12.0
589.683,0.909,6398.73,6398.73,0.0,271.371,0.583,0.583,0.0,0.083,1.0,18.0,10500.0,7443.806,183.239,1.0,12.0
1231.093,1.0,250.0,250.0,0.0,782.611,0.083,0.083,0.0,0.25,5.0,1.0,1800.0,1116.543,409.578,0.0,12.0
1023.883,1.0,585.84,0.0,585.84,956.849,1.0,0.0,0.875,0.125,2.0,22.0,1000.0,212.105,2789.591,0.0,8.0
2883.906,1.0,4620.34,4300.42,319.92,0.0,1.0,0.583,1.0,0.0,0.0,21.0,7500.0,6476.333,1090.369,0.083,12.0
5911.507,0.9,0.0,0.0,0.0,7098.893,0.0,0.0,0.0,0.3,13.0,0.0,8000.0,1156.311,1880.717,0.0,10.0
114.765,1.0,1067.5,850.6,216.9,0.0,0.7,0.5,0.2,0.0,0.0,8.0,4000.0,577.185,166.463,0.3,10.0
981.886,1.0,0.0,0.0,0.0,473.431,0.0,0.0,0.0,0.083,3.0,0.0,3500.0,768.398,239.523,0.0,12.0
5829.928,1.0,0.0,0.0,0.0,306.065,0.0,0.0,0.0,0.25,4.0,0.0,6500.0,1438.895,2351.636,0.0,12.0
289.512,1.0,4185.94,898.14,3287.8,0.0,1.0,0.667,1.0,0.0,0.0,90.0,6000.0,3836.068,175.475,0.909,12.0
83.565,1.0,616.0,0.0,616.0,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,526.82,135.474,0.833,8.0
448.19,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,11500.0,1464.0,261.032,0.167,12.0
